DOI,prefix,title,language,container-title,ISSN,publisher,URL,issued,published,published-online,indexed,created,reference-count,is-referenced-by-count,type,member
10.20935/al1601,10.20935,An Exploration of MLS 3.0 and the Training Facility Arms Race,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1601,2021-7-7,2021-7-7,2021-7-7,2022-3-8,2021-7-14,0,0,journal-article,9563
10.20935/al1316,10.20935,Strategic trade control in a time of geopolitical competition: A European perspective,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1316,2021-6-28,2021-6-28,2021-6-28,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al1225,10.20935,GENDER WAGE GAP AMONG YOUTH: AN ANALYSIS ON THE URBAN LABOR MARKET OF BANGLADESH,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1225,2021-6-22,2021-6-22,2021-6-22,2022-3-8,2021-6-24,0,0,journal-article,9563
10.20935/al1369,10.20935,"Define to Defeat: Perceptions of Sexual Harassment. Subtitle: If we only define “Sexual Harassment” in the way we have until now, we will never be able to defeat it.",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1369,2021-6-30,2021-6-30,2021-6-30,2022-3-8,2021-6-30,0,0,journal-article,9563
10.20935/al1353,10.20935,LOW ATTENDANCE OF GOVERNMENT ELEMENTARY SCHOOL STUDENTS IN JHARKHAND: VIEWS OF TEACHERS AND HEAD TEACHERS,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1353,2021-6-29,2021-6-29,2021-6-29,2022-3-8,2021-6-30,0,0,journal-article,9563
10.20935/al2397,10.20935,(Human) Security Through the Feminist Looking Glass: A Brief Rereading from the African Continent,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2397,2021-7-27,2021-7-27,2021-7-27,2022-3-8,2021-7-28,0,0,journal-article,9563
10.20935/al2077,10.20935,On the inhabitation of the northeast of East European plain and the Urals in the beginning of Upper Palaeolithic (MIS3),en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2077,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al1455,10.20935,COP FOR CORONA VIRUS DISEASE 2019 (COVID-19),en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1455,2021-7-1,2021-7-1,2021-7-1,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al1321,10.20935,Analysis of the Fourth Argument in the Phaedo,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1321,2021-6-28,2021-6-28,2021-6-28,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al1440,10.20935,THEORY OF MATHEMATICAL LEARNING,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1440,2021-7-1,2021-7-1,2021-7-1,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al1327,10.20935,Reemphasizing the added value of philosophy of education courses in teacher-education programs,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1327,2021-6-28,2021-6-28,2021-6-28,2022-3-8,2021-7-16,0,0,journal-article,9563
10.20935/al1463,10.20935,Do we practice what we preach? What universities do and what they recommend during the covid-19 pandemic,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1463,2021-7-1,2021-7-1,2021-7-1,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al1401,10.20935,Making sense of Madness: a meaning making of a psychotic communication in teams,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1401,2021-6-30,2021-6-30,2021-6-30,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al1394,10.20935,Hypothesis on mathematical realism.,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1394,2021-6-30,2021-6-30,2021-6-30,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al1232,10.20935,Artificial Intelligence vs. Human Intelligence: The case of poetry,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1232,2021-6-22,2021-6-22,2021-6-22,2022-3-8,2021-6-25,0,0,journal-article,9563
10.20935/al1708,10.20935,Research Topic Conflict Resolution Between Economic Growth and Environment Protection in the 21st Century,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1708,2021-7-12,2021-7-12,2021-7-12,2022-3-8,2021-7-13,0,0,journal-article,9563
10.20935/al1896,10.20935,Urbanisation of Muslims in India?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1896,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al1843,10.20935,Life of Tribals during COVID-19 times,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1843,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-14,0,0,journal-article,9563
10.20935/al1911,10.20935,Mesopotamian Indigeneity: The Kurds and Democratic Confederalism Governance Model,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1911,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-14,0,0,journal-article,9563
10.20935/al1729,10.20935,Strengths-first Talent Management: The Marriage of Personality Science and Applied Positive Organizational Psychology,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1729,2021-7-13,2021-7-13,2021-7-13,2022-3-8,2021-7-16,0,0,journal-article,9563
10.20935/al1850,10.20935,Vaccine Policy Conundrum,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1850,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-14,0,0,journal-article,9563
10.20935/al1698,10.20935,Red salute to Palijo with little care,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1698,2021-7-12,2021-7-12,2021-7-12,2022-3-8,2021-7-13,0,0,journal-article,9563
10.20935/al2326,10.20935,"Application of nanotechnology in the energy industry, green sustainability and the visionary future.",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2326,2021-7-25,2021-7-25,2021-7-25,2022-3-8,2021-7-27,0,0,journal-article,9563
10.20935/al1207,10.20935,OVERTOURISM: Definition and Impact,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1207,2021-6-18,2021-6-18,2021-6-18,2022-3-8,2021-6-22,0,0,journal-article,9563
10.20935/al1782,10.20935,Celtic and Italic from the West – the Genetic Evidence,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1782,2021-7-13,2021-7-13,2021-7-13,2022-3-8,2021-7-14,0,0,journal-article,9563
10.20935/al1515,10.20935,Nutritional quality of food in the framework of Article 14 GFL and consequential loss of health,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1515,2021-7-2,2021-7-2,2021-7-2,2022-3-8,2021-7-14,0,0,journal-article,9563
10.20935/al1728,10.20935,Erikson’s Healthy Personality: Resilience and Development,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1728,2021-7-13,2021-7-13,2021-7-13,2022-3-8,2021-7-15,0,1,journal-article,9563
10.20935/al1587,10.20935,REPELLING INSIDIOUS AND BURGEONING PESTS OF COTTON,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1587,2021-7-7,2021-7-7,2021-7-7,2022-3-8,2021-7-14,0,0,journal-article,9563
10.20935/al1120,10.20935,Feminism is the New Culture for Nigeria,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1120,2021-6-14,2021-6-14,2021-6-14,2022-3-8,2021-7-12,0,0,journal-article,9563
10.20935/al1403,10.20935,Systolic Arrays and the TPU,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1403,2021-6-30,2021-6-30,2021-6-30,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al1635,10.20935,Is Wisdom Missing from Our Physics that is Limiting Our Understanding of How a Dimensional Experience of Particle Reality Works?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1635,2021-7-8,2021-7-8,2021-7-8,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al2175,10.20935,‘Some of them look at you like as if you’re a piece of dirt on their shoe’: The Stigma of Being a Rough Sleeper,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2175,2021-7-16,2021-7-16,2021-7-16,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al1838,10.20935,"The Israeli ""Republic of Letters"" between Neo-Zionism and Post-Zionism",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1838,2021-7-13,2021-7-13,2021-7-13,2022-3-8,2021-7-19,0,0,journal-article,9563
10.20935/al2393,10.20935,Chaplains and the British Penitentiary; a brief historical introduction,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2393,2021-7-27,2021-7-27,2021-7-27,2022-3-8,2021-7-28,0,0,journal-article,9563
10.20935/al1430,10.20935,MARKETING OF FINANCIAL SERVICES – “PEOPLE” FACTOR,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1430,2021-6-30,2021-6-30,2021-6-30,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al1534,10.20935,"Recording and sharing - a new educational tool, engaging students into nursing study, invented in time of pandemics.",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1534,2021-7-2,2021-7-2,2021-7-2,2022-3-8,2021-7-14,0,0,journal-article,9563
10.20935/al1522,10.20935,Digital Classroom,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1522,2021-7-2,2021-7-2,2021-7-2,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al2273,10.20935,"The Effect of Some Essential Oil Compounds on Germination of Spelt Wheat, applied as a drop on film or film fixed with Poly (Lactic Acid)",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2273,2021-7-19,2021-7-19,2021-7-19,2022-3-8,2021-7-21,0,0,journal-article,9563
10.20935/al1962,10.20935,The Future of the Internet,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1962,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-16,0,0,journal-article,9563
10.20935/al1136,10.20935,The Witch Mark: Hocus Pocus or Evidence for a 17th Century Epidemic of Lyme Disease?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1136,2021-6-15,2021-6-15,2021-6-15,2022-3-8,2021-7-16,0,0,journal-article,9563
10.20935/al1422,10.20935,PERSPECTIVES ON ASPECTS OF CULTURE IN NIGERIA,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1422,2021-6-30,2021-6-30,2021-6-30,2022-3-8,2021-7-12,0,0,journal-article,9563
10.20935/al1116,10.20935,Security of Energy Infrastructure,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1116,2021-6-14,2021-6-14,2021-6-14,2022-3-8,2021-7-13,0,0,journal-article,9563
10.20935/al1508,10.20935,A Summary of the Performative Theory of Solidarity Discourse,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1508,2021-7-2,2021-7-2,2021-7-2,2022-3-8,2021-7-14,0,0,journal-article,9563
10.20935/al2336,10.20935,Application of Threshold Framework for Policy Analysis: The Rana Plaza (Ready-Made Garments Factory) Tragedy and the Change in the Labour Policy in Bangladesh,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2336,2021-7-25,2021-7-25,2021-7-25,2022-3-8,2021-7-27,0,0,journal-article,9563
10.20935/al2342,10.20935,Online Education Effectiveness and the Challenges Ahead,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2342,2021-7-25,2021-7-25,2021-7-25,2022-3-8,2021-7-27,0,0,journal-article,9563
10.20935/al1395,10.20935,"Ambiguity, Misinformation and the Coronavirus",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1395,2021-6-30,2021-6-30,2021-6-30,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al1418,10.20935,ROTTERDAM – A RESILIENT CITY,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1418,2021-6-30,2021-6-30,2021-6-30,2022-3-8,2021-7-9,0,0,journal-article,9563
10.20935/al3431,10.20935,Treating Obesity as a Disease,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3431,2021-8-31,2021-8-31,2021-8-31,2022-3-8,2021-8-31,0,0,journal-article,9563
10.20935/al2924,10.20935,Environmental Sustainability of Biopolymers,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2924,2021-8-12,2021-8-12,2021-8-12,2022-3-8,2021-8-26,0,0,journal-article,9563
10.20935/al2756,10.20935,Silicon Micro-Lenses Based on Multi-step Lithography: New possibilities for Integrated Optics and Surface Sciences,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2756,2021-8-8,2021-8-8,2021-8-8,2022-3-8,2021-9-15,0,0,journal-article,9563
10.20935/al2557,10.20935,"Partnering for Rural Prosperity, with social business rigour! Potential for replication in India?",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2557,2021-8-2,2021-8-2,2021-8-2,2022-3-8,2021-9-17,0,0,journal-article,9563
10.20935/al3515,10.20935,A short report on the philosophy of assumptions,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3515,2021-9-11,2021-9-11,2021-9-11,2022-3-8,2021-9-13,0,0,journal-article,9563
10.20935/al4693,10.20935,TRENDS AND CHALLENGES OF COMPUTERIZED ADAPTIVE TESTING (CAT) IN NIGERIA,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4693,2022-1-15,2022-1-15,2022-1-15,2022-3-8,2022-1-26,0,0,journal-article,9563
10.20935/al4316,10.20935,HR strategy is necessary to underline the interactive relationship between business strategy and Human resource management,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4316,2021-12-9,2021-12-9,2021-12-9,2022-3-8,2021-12-20,0,0,journal-article,9563
10.20935/al3084,10.20935,The Perplexed Colon: A Perplexing Review of Guides for the Perplexed,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3084,2021-8-16,2021-8-16,2021-8-16,2022-3-8,2021-9-10,0,0,journal-article,9563
10.20935/al3409,10.20935,The Rationality and Applicability of Sexual Corruption as an Economic Crime,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3409,2021-8-28,2021-8-28,2021-8-28,2022-3-8,2021-8-30,0,0,journal-article,9563
10.20935/al2224,10.20935,Superluminal Communication in the Bible and God’s design of marriage,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2224,2021-7-16,2021-7-16,2021-7-16,2022-3-8,2021-9-8,0,0,journal-article,9563
10.20935/al3295,10.20935,Conditions for English oral speech development in EFL classes in Saudi primary schools,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3295,2021-8-24,2021-8-24,2021-8-24,2022-3-8,2021-8-26,0,0,journal-article,9563
10.20935/al4044,10.20935,Drama in Education under research: An innovative career guidance method for adolescents,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4044,2021-11-17,2021-11-17,2021-11-17,2022-3-8,2021-11-28,0,0,journal-article,9563
10.20935/al4102,10.20935,"Church Departures, Post secular Catholicism, and their Lessons for a 21st Century Faith",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4102,2021-11-23,2021-11-23,2021-11-23,2022-3-8,2021-12-9,0,0,journal-article,9563
10.20935/al3462,10.20935,Prevalence of parasitic conditions most responsible for bovine organ and carcase condemnations in Matabeleland abattoirs :2012-2016,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3462,2021-9-4,2021-9-4,2021-9-4,2022-3-8,2021-9-15,0,0,journal-article,9563
10.20935/al4484,10.20935,US-Mexico Transborder Collaboration: COVID-19 Vaccines in Arms Across Borders,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4484,2021-12-27,2021-12-27,2021-12-27,2022-3-8,2022-1-6,0,0,journal-article,9563
10.20935/al4416,10.20935,The role of offshore Wind Farms in the decarbonisation of energy systems to tackle climate change,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4416,2021-12-18,2021-12-18,2021-12-18,2022-3-8,2022-1-19,0,0,journal-article,9563
10.20935/al3466,10.20935,Effective Computing Revisited,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3466,2021-9-4,2021-9-4,2021-9-4,2022-3-8,2021-9-7,0,0,journal-article,9563
10.20935/al3690,10.20935,"Our Theatre, Our Life",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3690,2021-10-18,2021-10-18,2021-10-18,2022-3-8,2021-10-20,0,0,journal-article,9563
10.20935/al3787,10.20935,Political Discourse on Sex Trafficking during COVID-19 Outbreak,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3787,2021-10-25,2021-10-25,2021-10-25,2022-3-8,2021-11-1,0,0,journal-article,9563
10.20935/al4239,10.20935,A framework of Severity and Uncertainty of the status of a firm,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4239,2021-12-6,2021-12-6,2021-12-6,2022-3-8,2021-12-13,0,0,journal-article,9563
10.20935/al4087,10.20935,Performance of College of Education Graduates in the Licensure Examination for Teachers: A Descriptive Study,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4087,2021-11-19,2021-11-19,2021-11-19,2022-3-8,2021-11-23,0,0,journal-article,9563
10.20935/al4083,10.20935,Improved Family-Based Reading through implementing Community Level Assessment,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4083,2021-11-19,2021-11-19,2021-11-19,2022-3-8,2021-12-14,0,0,journal-article,9563
10.20935/al4460,10.20935,Waste to value: algae-based biofuel utilizing  oil and gas extraction wastewater,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4460,2021-12-22,2021-12-22,2021-12-22,2022-3-8,2021-12-23,0,0,journal-article,9563
10.20935/al4144,10.20935,"Bertrand Russell, super-extensionality and Logical fallibilism",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4144,2021-11-29,2021-11-29,2021-11-29,2022-3-8,2021-12-9,0,0,journal-article,9563
10.20935/al4302,10.20935,Framework for Quantitative Incorporation of Human Behaviour into Irrigation Schemes Performance Assessment,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4302,2021-12-8,2021-12-8,2021-12-8,2022-3-8,2021-12-21,0,0,journal-article,9563
10.20935/al4658,10.20935,Identifying Research Gaps for Future Research in Infertility,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4658,2022-1-14,2022-1-14,2022-1-14,2022-3-8,2022-1-15,0,0,journal-article,9563
10.20935/al4445,10.20935,Characterization of the planning used by team sport coaches in Medellín- Colombia,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4445,2021-12-21,2021-12-21,2021-12-21,2022-3-8,2022-1-17,0,0,journal-article,9563
10.20935/al3102,10.20935,Heritage vs. Non- Heritage Language Learner Attitudes In the Same Arabic Language Classroom Students’ Points of View vs. Teachers’ Point of View’ Higher Education,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3102,2021-8-17,2021-8-17,2021-8-17,2022-3-8,2021-9-9,0,0,journal-article,9563
