given,family,sequence,affiliation,DOI
Fengman,Yin,first,"College of Horticulture Science and Engineering, Shandong Agricultural University, Tai’an, Shandong, China + Collaborative Innovation Center of Fruit & Vegetable Quality and Efficient Production in Shandong, Tai’an, China + Key Laboratory of Biology and Genetic Improvement of Horticultural Crops in Huanghuai Region, Ministry of Agriculture and Rural Affairs, P.R. China, Tai’an, China + State Key Laboratory of Crop Biology, Tai’an, China",10.7717/peerj.10832
Shanying,Zhang,additional,"College of Food Science, Hainan University, Haikou, Hainan, China",10.7717/peerj.10832
Bili,Cao,additional,"College of Horticulture Science and Engineering, Shandong Agricultural University, Tai’an, Shandong, China + Collaborative Innovation Center of Fruit & Vegetable Quality and Efficient Production in Shandong, Tai’an, China + Key Laboratory of Biology and Genetic Improvement of Horticultural Crops in Huanghuai Region, Ministry of Agriculture and Rural Affairs, P.R. China, Tai’an, China + State Key Laboratory of Crop Biology, Tai’an, China",10.7717/peerj.10832
Kun,Xu,additional,"College of Horticulture Science and Engineering, Shandong Agricultural University, Tai’an, Shandong, China + Collaborative Innovation Center of Fruit & Vegetable Quality and Efficient Production in Shandong, Tai’an, China + Key Laboratory of Biology and Genetic Improvement of Horticultural Crops in Huanghuai Region, Ministry of Agriculture and Rural Affairs, P.R. China, Tai’an, China + State Key Laboratory of Crop Biology, Tai’an, China",10.7717/peerj.10832
Rentian,Cai,first,"Department of Infectious Disease, Nanjing First Hospital, Nanjing Medical University, Nanjing, China",10.7717/peerj.11056
Huihui,Li,additional,"Department of Infectious Disease, Nanjing Medical University, Nanjing, China",10.7717/peerj.11056
Zhen,Tao,additional,"Department of Infectious Disease, Nanjing First Hospital, Nanjing Medical University, Nanjing, China",10.7717/peerj.11056
Ongeziwe,Taku,first,"Department of Pathology, Faculty of health sciences, University of Cape Town, Cape Town, South Africa + Institute of Infectious Disease and Molecular Medicine, University of Cape Town, Cape Town, Western Cape, South Africa",10.7717/peerj.10793
Adrian,Brink,additional,"Division of Medical Microbiology, Department of Pathology, Faculty of Health Sciences, University of Cape Town, Cape Town, South Africa",10.7717/peerj.10793
Tracy L.,Meiring,additional,"Department of Pathology, Faculty of health sciences, University of Cape Town, Cape Town, South Africa + Institute of Infectious Disease and Molecular Medicine, University of Cape Town, Cape Town, Western Cape, South Africa",10.7717/peerj.10793
Keletso,Phohlo,additional,"Department of Pathology, Faculty of health sciences, University of Cape Town, Cape Town, South Africa + Institute of Infectious Disease and Molecular Medicine, University of Cape Town, Cape Town, Western Cape, South Africa",10.7717/peerj.10793
Charles B.,Businge,additional,"Department of Obstetrics and Gynaecology, Nelson Mandela Academic Hospital, Mthatha, South Africa + Department of Obstetrics and Gynaecology, Faculty of Health Sciences, Walter Sisulu University, Mthatha, South Africa",10.7717/peerj.10793
Zizipho Z.A.,Mbulawa,additional,"Department of Pathology, Faculty of health sciences, University of Cape Town, Cape Town, South Africa + SAMRC Gynaecological Cancer Research Centre, University of Cape Town, Cape Town, South Africa + Department of Laboratory Medicine and Pathology, Walter Sisulu University, Mthatha, South Africa + National Health Laboratory Service, Nelson Mandela Academic Hospital, Mthatha, South Africa",10.7717/peerj.10793
Anna-Lise,Williamson,additional,"Department of Pathology, Faculty of health sciences, University of Cape Town, Cape Town, South Africa + Institute of Infectious Disease and Molecular Medicine, University of Cape Town, Cape Town, Western Cape, South Africa + SAMRC Gynaecological Cancer Research Centre, University of Cape Town, Cape Town, South Africa",10.7717/peerj.10793
Mahmoud A.A.,El Sayed,first,"Rice Research Department, Field Crops Research Institute, Agricultural Research Center, Egypt",10.7717/peerj.11592
Ahmed M.S.,Kheir,additional,"Soils, Water and Environment Research Institute, Agriculture Research Centre, Egypt",10.7717/peerj.11592
Fatma A.,Hussein,additional,"Rice Research Department, Field Crops Research Institute, Agricultural Research Center, Egypt",10.7717/peerj.11592
Esmat F.,Ali,additional,"Department of Biology, College of Science, Taif University, Taif, Saudi Arabia",10.7717/peerj.11592
Mahmoud E.,Selim,additional,"Rice Research Department, Field Crops Research Institute, Agricultural Research Center, Egypt",10.7717/peerj.11592
Ali,Majrashi,additional,"Department of Biology, College of Science, Taif University, Taif, Saudi Arabia",10.7717/peerj.11592
Essam A.Z.,El Shamey,additional,"Rice Research Department, Field Crops Research Institute, Agricultural Research Center, Egypt",10.7717/peerj.11592
Ronita,Samuels,first,"Biomedical and Diagnostic Sciences, College of Veterinary Medicine, The University of Tennessee, Knoxville, TN, USA",10.7717/peerj.10144
Daniel Nenene,Qekwana,additional,"Section of Veterinary Public Health, Department of Paraclinical Sciences, Faculty of Veterinary Science, University of Pretoria, Pretoria, South Africa",10.7717/peerj.10144
James W.,Oguttu,additional,"Department of Agriculture and Animal Health, College of Agriculture & Environmental Sciences, University of South Africa, Johannesburg, South Africa",10.7717/peerj.10144
Agricola,Odoi,additional,"Biomedical and Diagnostic Sciences, College of Veterinary Medicine, The University of Tennessee, Knoxville, TN, USA",10.7717/peerj.10144
Fan,Yang,first,"First Affiliated Hospital of Kunming Medical University, Psychiatric Department, Kunming, Yunnan, China",10.7717/peerj.12665
Linling,Jiang,additional,"First Affiliated Hospital of Kunming Medical University, Psychiatric Department, Kunming, Yunnan, China",10.7717/peerj.12665
Jing,Miao,additional,"First Affiliated Hospital of Kunming Medical University, Psychiatric Department, Kunming, Yunnan, China",10.7717/peerj.12665
Xiufeng,Xu,additional,"First Affiliated Hospital of Kunming Medical University, Psychiatric Department, Kunming, Yunnan, China",10.7717/peerj.12665
Hailiang,Ran,additional,"Kunming Medical University, School of Public Health, Kunming, Yunnan, China",10.7717/peerj.12665
Yusan,Che,additional,"Kunming Medical University, School of Public Health, Kunming, Yunnan, China",10.7717/peerj.12665
Die,Fang,additional,"Kunming Medical University, School of Public Health, Kunming, Yunnan, China",10.7717/peerj.12665
TianLan,Wang,additional,"Lincang Psychiatric Hospital, Lincang, Yunnan, China",10.7717/peerj.12665
Yuanyuan,Xiao,additional,"Kunming Medical University, School of Public Health, Kunming, Yunnan, China",10.7717/peerj.12665
Jin,Lu,additional,"First Affiliated Hospital of Kunming Medical University, Psychiatric Department, Kunming, Yunnan, China",10.7717/peerj.12665
Anum Zeb,Abbasi,first,"Department of Biotechnology, COMSATS University Islamabad, Abbottabad Campus, Abbottabad, KP, Pakistan",10.7717/peerj.11860
Misbah,Bilal,additional,"Department of Biotechnology, COMSATS University Islamabad, Abbottabad Campus, Abbottabad, KP, Pakistan",10.7717/peerj.11860
Ghazal,Khurshid,additional,"Department of Biotechnology, COMSATS University Islamabad, Abbottabad Campus, Abbottabad, KP, Pakistan",10.7717/peerj.11860
Charilaos,Yiotis,additional,"School of Biology and Environmental Sciences, University College Dublin, Belfield, Dublin, Ireland + Department of Biological Applications and Technology, University of Ioannina, Ioannina, Greece",10.7717/peerj.11860
Iftikhar,Zeb,additional,"Department of Biotechnology, COMSATS University Islamabad, Abbottabad Campus, Abbottabad, KP, Pakistan",10.7717/peerj.11860
Jamshaid,Hussain,additional,"Department of Biotechnology, COMSATS University Islamabad, Abbottabad Campus, Abbottabad, KP, Pakistan",10.7717/peerj.11860
Ayesha,Baig,additional,"Department of Biotechnology, COMSATS University Islamabad, Abbottabad Campus, Abbottabad, KP, Pakistan",10.7717/peerj.11860
Mohammad Maroof,Shah,additional,"Department of Biotechnology, COMSATS University Islamabad, Abbottabad Campus, Abbottabad, KP, Pakistan",10.7717/peerj.11860
Safee Ullah,Chaudhary,additional,"Department of Biology, School of Science and Engineering, Lahore University of Management Sciences, Lahore, Punjab, Pakistan",10.7717/peerj.11860
Bruce,Osborne,additional,"School of Biology and Environmental Sciences, University College Dublin, Belfield, Dublin, Ireland",10.7717/peerj.11860
Raza,Ahmad,additional,"Department of Biotechnology, COMSATS University Islamabad, Abbottabad Campus, Abbottabad, KP, Pakistan",10.7717/peerj.11860
Nader S.,Abutaleb,first,"Department of Biomedical Sciences and Pathobiology, Virginia-Maryland College of Veterinary Medicine, Virginia Polytechnic Institute and State University (Virginia Tech), Blacksburg, VA, United States of America + Department of Comparative Pathobiology, College of Veterinary Medicine, Purdue University, West Lafayette, IN, United States of America",10.7717/peerj.11059
Ahmed E.M.,Elhassanny,additional,"Department of Biomedical Sciences and Pathobiology, Virginia-Maryland College of Veterinary Medicine, Virginia Polytechnic Institute and State University (Virginia Tech), Blacksburg, VA, United States of America",10.7717/peerj.11059
Daniel P.,Flaherty,additional,"Department of Medicinal Chemistry and Molecular Pharmacology, College of Pharmacy, Purdue University, West Lafayette, IN, United States of America + Purdue Institute for Drug Discovery, Purdue University, West Lafayette, IN, United States of America",10.7717/peerj.11059
Mohamed N.,Seleem,additional,"Department of Biomedical Sciences and Pathobiology, Virginia-Maryland College of Veterinary Medicine, Virginia Polytechnic Institute and State University (Virginia Tech), Blacksburg, VA, United States of America + Department of Comparative Pathobiology, College of Veterinary Medicine, Purdue University, West Lafayette, IN, United States of America",10.7717/peerj.11059
Elke,Veirman,first,"Department of Experimental-Clinical and Health Psychology, Faculty of Psychology and Educational Sciences, Ghent University, Ghent, Belgium",10.7717/peerj.11639
Dimitri M.L.,Van Ryckeghem,additional,"Department of Experimental-Clinical and Health Psychology, Faculty of Psychology and Educational Sciences, Ghent University, Ghent, Belgium + Department of Behavioural and Cognitive Sciences, Faculty of Humanities, Education and Social Sciences, University of Luxembourg, Esch-sur-Alzette, Luxembourg + Experimental Health Psychology, Clinical Psychological Science, Faculty of Psychology and Neuroscience, Maastricht University, Maastricht, Netherlands",10.7717/peerj.11639
Gregory,Verleysen,additional,"Centre for Research and Innovation in Care, Faculty of Medicine and Health Sciences, University of Antwerp, Antwerp, Belgium + End-of-Life Care Research group, Faculty of Medicine and Pharmacy, Vrije Universiteit Brussel, Brussels, Belgium",10.7717/peerj.11639
Annick L.,De Paepe,additional,"Department of Experimental-Clinical and Health Psychology, Faculty of Psychology and Educational Sciences, Ghent University, Ghent, Belgium",10.7717/peerj.11639
Geert,Crombez,additional,"Department of Experimental-Clinical and Health Psychology, Faculty of Psychology and Educational Sciences, Ghent University, Ghent, Belgium",10.7717/peerj.11639
Stephen,Pates,first,"Museum of Comparative Zoology and Department of Organismic and Evolutionary Biology, Harvard University, Cambridge, MA, USA",10.7717/peerj.10509
Rudy,Lerosey-Aubril,additional,"Museum of Comparative Zoology and Department of Organismic and Evolutionary Biology, Harvard University, Cambridge, MA, USA",10.7717/peerj.10509
Allison C.,Daley,additional,"Institut des sciences de la Terre (ISTE), Université de Lausanne, Lausanne, Vaud, Switzerland",10.7717/peerj.10509
Carlo,Kier,additional,"Back to the Past Museum, Carretera Cancún, Quintana Roo, Mexico",10.7717/peerj.10509
Enrico,Bonino,additional,"Back to the Past Museum, Carretera Cancún, Quintana Roo, Mexico",10.7717/peerj.10509
Javier,Ortega-Hernández,additional,"Museum of Comparative Zoology and Department of Organismic and Evolutionary Biology, Harvard University, Cambridge, MA, USA",10.7717/peerj.10509
Wendi,Huang,first,"Engineering Research Center of Ecology and Agricultural Use of Wetland, Ministry of Education/Hubei Collaborative Innocation Center for Grain Industry/College of Agriculture, Yangtze University, Jingzhou,  Hubei, China",10.7717/peerj.10701
Yiqin,He,additional,"Engineering Research Center of Ecology and Agricultural Use of Wetland, Ministry of Education/Hubei Collaborative Innocation Center for Grain Industry/College of Agriculture, Yangtze University, Jingzhou,  Hubei, China",10.7717/peerj.10701
Lei,Yang,additional,"Engineering Research Center of Ecology and Agricultural Use of Wetland, Ministry of Education/Hubei Collaborative Innocation Center for Grain Industry/College of Agriculture, Yangtze University, Jingzhou,  Hubei, China",10.7717/peerj.10701
Chen,Lu,additional,"Engineering Research Center of Ecology and Agricultural Use of Wetland, Ministry of Education/Hubei Collaborative Innocation Center for Grain Industry/College of Agriculture, Yangtze University, Jingzhou,  Hubei, China",10.7717/peerj.10701
Yongxing,Zhu,additional,"Engineering Research Center of Ecology and Agricultural Use of Wetland, Ministry of Education/Hubei Collaborative Innocation Center for Grain Industry/College of Agriculture, Yangtze University, Jingzhou,  Hubei, China",10.7717/peerj.10701
Cai,Sun,additional,"Plant Protection and Fruiter Technical Extension Station, Wanzhou District, Chongqing, China",10.7717/peerj.10701
Dongfang,Ma,additional,"Engineering Research Center of Ecology and Agricultural Use of Wetland, Ministry of Education/Hubei Collaborative Innocation Center for Grain Industry/College of Agriculture, Yangtze University, Jingzhou,  Hubei, China + Ministry of Agriculture Key Laboratory of Integrated Pest Management in Crops in Central China, Institute of Plant Protection and Soil Science, Hubei Academy of Agricultural Sciences, Wuhan, Hubei, China",10.7717/peerj.10701
Junliang,Yin,additional,"Engineering Research Center of Ecology and Agricultural Use of Wetland, Ministry of Education/Hubei Collaborative Innocation Center for Grain Industry/College of Agriculture, Yangtze University, Jingzhou,  Hubei, China + Ministry of Agriculture Key Laboratory of Integrated Pest Management in Crops in Central China, Institute of Plant Protection and Soil Science, Hubei Academy of Agricultural Sciences, Wuhan, Hubei, China",10.7717/peerj.10701
